,yearnumber,quarternumber,quarternamear,quarterid,region_ar,city_ar,district_ar,typecategoryar,deed_counts,RealEstatePrice_SUM,Meter_Price_W_Avg_IQR
18096,2023,3,الربع الثالث,20233,منطقة الرياض,الرياض,الملك فهد,قطعة أرض-سكنى,11,23589500.0,4155.845149
18097,2019,4,الربع الرابع,20194,منطقة الرياض,الرياض,الملك فهد,قطعة أرض-سكنى,17,21989486.0,2210.073835
18098,2022,4,الربع الرابع,20224,منطقة الرياض,الرياض,الملك فهد,قطعة أرض-سكنى,12,20235763.0,3519.153583
18099,2019,1,الربع الأول,20191,منطقة الرياض,الرياض,الملك فهد,قطعة أرض-سكنى,23,20307477.0,1932.997891
18100,2022,1,الربع الأول,20221,منطقة الرياض,الرياض,الملك فهد,قطعة أرض-سكنى,26,54982069.0,3209.70527
18101,2022,2,الربع الثانى,20222,منطقة الرياض,الرياض,المناخ,قطعة أرض-سكنى,12,5115510.0,672.159097
18102,2021,3,الربع الثالث,20213,منطقة الرياض,الرياض,المناخ,قطعة أرض-سكنى,17,4927027.5,645.198002
18103,2020,4,الربع الرابع,20204,منطقة الرياض,الرياض,المناخ,قطعة أرض-سكنى,31,10927100.0,705.50657
18104,2020,1,الربع الأول,20201,منطقة الرياض,الرياض,المناخ,قطعة أرض-سكنى,29,30461500.0,609.49733
18107,2023,1,الربع الأول,20231,منطقة الرياض,الرياض,الوزارات,قطعة أرض-سكنى,8,10034999.98,3580.246886
18108,2021,2,الربع الثانى,20212,منطقة الرياض,الرياض,المروج,قطعة أرض-سكنى,16,22116000.0,2895.628327
18109,2020,3,الربع الثالث,20203,منطقة الرياض,الرياض,المروج,قطعة أرض-سكنى,16,19958692.66,3130.34374
18110,2019,4,الربع الرابع,20194,منطقة الرياض,الرياض,المروج,قطعة أرض-سكنى,19,29821403.53,2730.091225
18111,2019,1,الربع الأول,20191,منطقة الرياض,الرياض,المروج,قطعة أرض-سكنى,15,16408502.3,2677.357977
18112,2022,2,الربع الثانى,20222,منطقة الرياض,الرياض,,قطعة أرض-سكنى,206,386902762.55,2504.455303
18113,2021,3,الربع الثالث,20213,منطقة الرياض,الرياض,,قطعة أرض-سكنى,6,23003222.4,1959.393474
18114,2020,4,الربع الرابع,20204,منطقة الرياض,الرياض,,قطعة أرض-سكنى,5,7974633.04,
18115,2023,1,الربع الأول,20231,منطقة الرياض,الرياض,,قطعة أرض-سكنى,52,87004021.5,3269.916338
18116,2018,2,الربع الثانى,20182,منطقة الرياض,الرياض,الملك فهد,قطعة أرض-سكنى,6,7142156.8,2046.899224
18117,2023,2,الربع الثانى,20232,منطقة الرياض,الرياض,,قطعة أرض-سكنى,2,3150000.0,
18118,2021,4,الربع الرابع,20214,منطقة الرياض,الرياض,,قطعة أرض-سكنى,3,26695000.0,
18119,2020,2,الربع الثانى,20202,منطقة الرياض,الرياض,المروج,قطعة أرض-سكنى,8,18522599.7,2804.772428
18120,2019,3,الربع الثالث,20193,منطقة الرياض,الرياض,المروج,قطعة أرض-سكنى,12,12001399.76,2270.957691
18121,2018,4,الربع الرابع,20184,منطقة الرياض,الرياض,المروج,قطعة أرض-سكنى,16,20824866.27,2950.283344
18122,2018,1,الربع الأول,20181,منطقة الرياض,الرياض,المروج,قطعة أرض-سكنى,16,21200812.0,2438.199096
18201,2020,2,الربع الثانى,20202,منطقة الرياض,الرياض,الريان,قطعة أرض-سكنى,22,30261925.0,2573.054879
18202,2019,3,الربع الثالث,20193,منطقة الرياض,الرياض,الريان,قطعة أرض-سكنى,19,37712569.5,2171.673688
18280,2020,2,الربع الثانى,20202,منطقة الرياض,الرياض,,قطعة أرض-سكنى,1,550000.0,
18449,2023,2,الربع الثانى,20232,منطقة الرياض,الرياض,الجنادرية,قطعة أرض-سكنى,78,81046626.49,1382.56727
18450,2022,3,الربع الثالث,20223,منطقة الرياض,الرياض,الجنادرية,قطعة أرض-سكنى,1205,241173644.11,583.793274
18451,2021,4,الربع الرابع,20214,منطقة الرياض,الرياض,الجنادرية,قطعة أرض-سكنى,303,159884830.31,1285.939605
18452,2021,1,الربع الأول,20211,منطقة الرياض,الرياض,الجنادرية,قطعة أرض-سكنى,102,51579880.2,996.700887
18460,2021,2,الربع الثانى,20212,منطقة الرياض,الرياض,الجنادرية,قطعة أرض-سكنى,1498,438857365.7,673.944735
18461,2020,3,الربع الثالث,20203,منطقة الرياض,الرياض,الجنادرية,قطعة أرض-سكنى,22,20341013.42,1222.927079
18462,2023,3,الربع الثالث,20233,منطقة الرياض,الرياض,الجنادرية,قطعة أرض-سكنى,86,284191141.59,1364.055039
18463,2019,4,الربع الرابع,20194,منطقة الرياض,الرياض,الجنادرية,قطعة أرض-سكنى,125,82153695.4,1173.280583
18464,2022,4,الربع الرابع,20224,منطقة الرياض,الرياض,الجنادرية,قطعة أرض-سكنى,80,49919476.35,1539.695847
18465,2019,1,الربع الأول,20191,منطقة الرياض,الرياض,الجنادرية,قطعة أرض-سكنى,351,193882940.53,956.584086
18466,2022,1,الربع الأول,20221,منطقة الرياض,الرياض,الجنادرية,قطعة أرض-سكنى,275,160978703.76,1466.123473
18467,2023,1,الربع الأول,20231,منطقة الرياض,الرياض,الجنادرية,قطعة أرض-سكنى,67,112126068.27,1667.338235
18479,2021,2,الربع الثانى,20212,منطقة الرياض,الرياض,الحزم,قطعة أرض-سكنى,93,56548149.89,1411.47345
18480,2020,3,الربع الثالث,20203,منطقة الرياض,الرياض,الحزم,قطعة أرض-سكنى,92,47597535.71,1039.758995
18481,2023,3,الربع الثالث,20233,منطقة الرياض,الرياض,الحزم,قطعة أرض-سكنى,13,8643214.0,1827.795352
18499,2020,1,الربع الأول,20201,منطقة الرياض,الرياض,القيروان,قطعة أرض-سكنى,158,423992032.25,2656.718895
18500,2022,2,الربع الثانى,20222,منطقة الرياض,الرياض,بنبان,قطعة أرض-سكنى,4,33650000.0,
18501,2021,3,الربع الثالث,20213,منطقة الرياض,الرياض,بنبان,قطعة أرض-سكنى,4,19700000.0,
18528,2020,4,الربع الرابع,20204,منطقة الرياض,الرياض,بنبان,قطعة أرض-سكنى,21,32098650.0,672.069525
18529,2020,1,الربع الأول,20201,منطقة الرياض,الرياض,بنبان,قطعة أرض-سكنى,35,25114837.0,538.047365
18531,2022,1,الربع الأول,20221,منطقة الرياض,الرياض,بنبان,قطعة أرض-سكنى,2,14900000.0,
18532,2021,2,الربع الثانى,20212,منطقة الرياض,الرياض,القيروان,قطعة أرض-سكنى,78,146635551.33,3735.775131
18533,2020,3,الربع الثالث,20203,منطقة الرياض,الرياض,القيروان,قطعة أرض-سكنى,1,1129105.0,
18534,2023,3,الربع الثالث,20233,منطقة الرياض,الرياض,القيروان,قطعة أرض-سكنى,2,4445000.0,
18535,2019,4,الربع الرابع,20194,منطقة الرياض,الرياض,القيروان,قطعة أرض-سكنى,134,237666182.83,2436.411139
18536,2022,4,الربع الرابع,20224,منطقة الرياض,الرياض,القيروان,قطعة أرض-سكنى,30,61247316.82,5009.269827
18537,2019,1,الربع الأول,20191,منطقة الرياض,الرياض,القيروان,قطعة أرض-سكنى,470,577984398.14,1779.469872
18566,2022,1,الربع الأول,20221,منطقة الرياض,الرياض,القيروان,قطعة أرض-سكنى,42,107127011.34,4600.314623
18567,2018,2,الربع الثانى,20182,منطقة الرياض,الرياض,القيروان,قطعة أرض-سكنى,110,113344923.73,1765.779037
18568,2023,2,الربع الثانى,20232,منطقة الرياض,الرياض,الفلاح,قطعة أرض-سكنى,10,22704378.81,5127.931322
18569,2022,3,الربع الثالث,20223,منطقة الرياض,الرياض,الفلاح,قطعة أرض-سكنى,27,55270602.57,3954.520605
18570,2021,4,الربع الرابع,20214,منطقة الرياض,الرياض,الفلاح,قطعة أرض-سكنى,14,41603164.81,4104.34226
18571,2021,1,الربع الأول,20211,منطقة الرياض,الرياض,الفلاح,قطعة أرض-سكنى,27,44541558.26,3457.580787
18572,2020,2,الربع الثانى,20202,منطقة الرياض,الرياض,ديراب,قطعة أرض-سكنى,14,7275473.52,1139.008486
18573,2019,3,الربع الثالث,20193,منطقة الرياض,الرياض,ديراب,قطعة أرض-سكنى,110,41731387.62,947.867672
18574,2018,4,الربع الرابع,20184,منطقة الرياض,الرياض,ديراب,قطعة أرض-سكنى,22,6526500.0,521.196832
18575,2018,1,الربع الأول,20181,منطقة الرياض,الرياض,ديراب,قطعة أرض-سكنى,14,4754058.0,576.946865
18576,2023,1,الربع الأول,20231,منطقة الرياض,الرياض,بنبان,قطعة أرض-سكنى,2,1570000.0,
18577,2023,2,الربع الثانى,20232,منطقة الرياض,الرياض,ديراب,قطعة أرض-سكنى,3,920000.0,
18578,2022,3,الربع الثالث,20223,منطقة الرياض,الرياض,ديراب,قطعة أرض-سكنى,17,13247804.0,1724.711062
18579,2021,4,الربع الرابع,20214,منطقة الرياض,الرياض,ديراب,قطعة أرض-سكنى,18,9494482.87,1105.138755
18580,2021,1,الربع الأول,20211,منطقة الرياض,الرياض,ديراب,قطعة أرض-سكنى,21,6433900.0,670.017953
18581,2020,2,الربع الثانى,20202,منطقة الرياض,الرياض,طويق,قطعة أرض-سكنى,48,66030815.88,1206.924103
18582,2019,3,الربع الثالث,20193,منطقة الرياض,الرياض,طويق,قطعة أرض-سكنى,129,152236514.86,1052.554992
18723,2023,2,الربع الثانى,20232,منطقة الرياض,الرياض,النهضة,قطعة أرض-سكنى,45,68349552.96,2662.294199
18724,2022,3,الربع الثالث,20223,منطقة الرياض,الرياض,النهضة,قطعة أرض-سكنى,59,78754141.27,2731.718173
18725,2021,4,الربع الرابع,20214,منطقة الرياض,الرياض,النهضة,قطعة أرض-سكنى,92,99317547.05,2156.579644
18726,2021,1,الربع الأول,20211,منطقة الرياض,الرياض,النهضة,قطعة أرض-سكنى,102,101303489.35,1909.075452
18727,2020,2,الربع الثانى,20202,منطقة الرياض,الرياض,لبن,قطعة أرض-سكنى,42,39543360.74,1635.507408
18728,2019,3,الربع الثالث,20193,منطقة الرياض,الرياض,لبن,قطعة أرض-سكنى,110,83453856.69,1352.103098
18729,2018,4,الربع الرابع,20184,منطقة الرياض,الرياض,لبن,قطعة أرض-سكنى,174,142830857.32,915.000055
18730,2018,1,الربع الأول,20181,منطقة الرياض,الرياض,لبن,قطعة أرض-سكنى,110,71563955.81,974.982498
18731,2021,3,الربع الثالث,20213,منطقة الرياض,الرياض,النهضة,قطعة أرض-سكنى,89,95024153.39,2011.081663
18732,2020,4,الربع الرابع,20204,منطقة الرياض,الرياض,النهضة,قطعة أرض-سكنى,88,82254516.0,1626.63018
18733,2020,1,الربع الأول,20201,منطقة الرياض,الرياض,النهضة,قطعة أرض-سكنى,93,65735107.82,1408.0967
18734,2023,1,الربع الأول,20231,منطقة الرياض,الرياض,النهضة,قطعة أرض-سكنى,57,71825040.6,2680.817559
18735,2021,2,الربع الثانى,20212,منطقة الرياض,الرياض,لبن,قطعة أرض-سكنى,46,40307263.77,1776.616045
18736,2020,3,الربع الثالث,20203,منطقة الرياض,الرياض,لبن,قطعة أرض-سكنى,47,40027655.61,1473.717711
18737,2023,3,الربع الثالث,20233,منطقة الرياض,الرياض,لبن,قطعة أرض-سكنى,20,25868938.3,3265.857632
18738,2019,4,الربع الرابع,20194,منطقة الرياض,الرياض,لبن,قطعة أرض-سكنى,94,81587840.11,1415.796593
18739,2022,4,الربع الرابع,20224,منطقة الرياض,الرياض,لبن,قطعة أرض-سكنى,32,44899034.26,2090.158035
18740,2019,1,الربع الأول,20191,منطقة الرياض,الرياض,لبن,قطعة أرض-سكنى,156,114057342.68,1059.802443
18741,2022,1,الربع الأول,20221,منطقة الرياض,الرياض,لبن,قطعة أرض-سكنى,38,52101625.01,2064.416238
18742,2021,2,الربع الثانى,20212,منطقة الرياض,الرياض,النهضة,قطعة أرض-سكنى,125,171346067.67,1663.355217
18743,2020,3,الربع الثالث,20203,منطقة الرياض,الرياض,النهضة,قطعة أرض-سكنى,63,61011192.69,1738.732165
18744,2019,4,الربع الرابع,20194,منطقة الرياض,الرياض,النهضة,قطعة أرض-سكنى,94,72747636.32,1465.183684
18798,2019,1,الربع الأول,20191,منطقة الرياض,الرياض,النهضة,قطعة أرض-سكنى,79,83512196.1,1480.069821
18799,2023,2,الربع الثانى,20232,منطقة الرياض,الرياض,لبن,قطعة أرض-سكنى,27,41394398.88,1883.805229
18800,2022,3,الربع الثالث,20223,منطقة الرياض,الرياض,لبن,قطعة أرض-سكنى,50,58996976.16,2038.769062
18801,2021,4,الربع الرابع,20214,منطقة الرياض,الرياض,لبن,قطعة أرض-سكنى,48,46638611.17,1814.570025
18802,2021,1,الربع الأول,20211,منطقة الرياض,الرياض,لبن,قطعة أرض-سكنى,73,61689997.07,1701.514933
18803,2022,2,الربع الثانى,20222,منطقة الرياض,الرياض,لبن,قطعة أرض-سكنى,37,45286904.56,1958.363667
18804,2021,3,الربع الثالث,20213,منطقة الرياض,الرياض,لبن,قطعة أرض-سكنى,30,27527070.42,1573.888123
18805,2020,4,الربع الرابع,20204,منطقة الرياض,الرياض,لبن,قطعة أرض-سكنى,39,38584537.76,1616.105341
19280,2020,2,الربع الثانى,20202,منطقة الرياض,الرياض,الخليج,قطعة أرض-سكنى,36,35820050.0,1945.99783
19312,2018,2,الربع الثانى,20182,منطقة الرياض,الرياض,الخليج,قطعة أرض-سكنى,49,42262748.58,1662.181443
